ride_id,driver_id,passenger_id,pickup_datetime,dropoff_datetime,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,fare_amount,tip_amount,surge_multiplier,ride_status
RIDE00033974,DRV000378,PAS002043,2026-04-30 15:57:00,2026-04-30 16:06:00,37.815799,-122.427515,37.791543,-122.44903,10.96,0.0,1.0,completed
RIDE00033975,DRV001432,PAS002293,2026-04-30 12:45:00,2026-04-30 12:50:00,37.787875,-122.428002,37.793554,-122.425319,5.18,0.5,1.0,completed
RIDE00033976,DRV000347,PAS003360,2026-04-30 12:33:00,2026-04-30 12:38:00,37.759837,-122.435881,37.754926,-122.429132,6.17,1.0,1.14,completed
RIDE00033977,DRV000525,PAS003669,2026-04-30 03:09:00,2026-04-30 03:18:00,37.784543,-122.451784,37.775786,-122.432726,8.59,0.0,1.0,completed
RIDE00033978,DRV001007,PAS004654,2026-04-30 12:56:00,2026-04-30 13:05:00,37.885745,-122.279469,37.882012,-122.282789,6.09,2.0,1.0,completed
RIDE00033979,DRV000893,PAS003730,2026-04-30 17:34:00,2026-04-30 17:39:00,37.790097,-122.40013,37.77814,-122.424749,20.94,4.0,2.48,completed
RIDE00033980,DRV001689,PAS002843,2026-04-30 18:59:00,2026-04-30 19:04:00,37.776751,-122.40821,37.790408,-122.415962,6.91,0.0,1.0,completed
RIDE00033981,DRV000461,PAS002843,2026-04-30 17:58:00,2026-04-30 18:03:00,37.762874,-122.449873,37.755753,-122.455847,5.66,0.0,1.0,completed
RIDE00033982,DRV000220,PAS001329,2026-04-30 18:47:00,2026-04-30 18:58:00,37.763434,-122.425916,37.745307,-122.433112,9.5,0.0,1.0,completed
RIDE00033983,DRV001259,PAS004236,2026-04-30 17:06:00,,37.765986,-122.463036,,,0.0,0.0,1.0,in_progress
RIDE00033984,DRV001572,PAS000164,2026-04-30 12:48:00,2026-04-30 12:53:00,37.762059,-122.408575,37.776554,-122.40733,6.83,0.0,1.0,completed
RIDE00033985,DRV001352,PAS004038,2026-04-30 16:26:00,2026-04-30 17:53:00,37.373924,-122.070627,37.758701,-122.462491,124.83,0.0,1.0,completed
RIDE00033986,DRV000732,PAS002741,2026-04-30 08:03:00,2026-04-30 08:47:00,37.752816,-122.446153,37.889387,-122.28706,51.81,0.0,1.0,completed
RIDE00033987,DRV001111,PAS001595,2026-04-30 14:56:00,2026-04-30 15:01:00,37.386259,-122.099232,37.380198,-122.077882,7.51,0.0,1.0,completed
RIDE00033988,DRV001593,PAS002816,2026-04-30 18:29:00,2026-04-30 18:42:00,37.766314,-122.412472,37.80534,-122.39822,32.61,0.0,2.28,completed
RIDE00033989,DRV000131,PAS004861,2026-04-30 18:11:00,2026-04-30 18:19:00,37.754493,-122.437671,37.781142,-122.392469,19.55,0.0,1.44,completed
RIDE00033990,DRV000078,PAS001819,2026-04-30 08:58:00,2026-04-30 09:05:00,37.447999,-122.14425,37.458535,-122.127521,7.9,0.0,1.0,completed
RIDE00033991,DRV000130,PAS004733,2026-04-30 04:11:00,2026-04-30 04:19:00,37.762597,-122.458437,37.76185,-122.449791,7.49,0.0,1.2,completed
RIDE00033992,DRV000343,PAS002151,2026-04-30 06:25:00,2026-04-30 06:34:00,37.81128,-122.391602,37.784653,-122.425309,12.53,1.0,1.0,completed
RIDE00033993,DRV000291,PAS002335,2026-04-30 12:33:00,,37.785498,-122.403663,,,0.0,0.0,1.0,cancelled
RIDE00033994,DRV001340,PAS000357,2026-04-30 11:15:00,2026-04-30 11:23:00,37.790108,-122.409992,37.808744,-122.415631,8.63,0.0,1.0,completed
RIDE00033995,DRV001858,PAS003298,2026-04-30 20:30:00,2026-04-30 20:40:00,37.813737,-122.423145,37.794253,-122.426979,9.34,2.0,1.0,completed
RIDE00033996,DRV000193,PAS003083,2026-04-30 19:29:00,2026-04-30 19:42:00,37.35559,-121.900421,37.338405,-121.888256,10.24,0.0,1.0,completed
RIDE00033997,DRV001190,PAS004952,2026-04-30 08:10:00,2026-04-30 10:10:00,37.396669,-122.084394,37.80269,-122.408043,131.95,28.0,1.0,completed
RIDE00033998,DRV000305,PAS002241,2026-04-30 07:35:00,2026-04-30 08:08:00,37.874883,-122.262,37.78478,-122.432154,43.89,6.0,1.0,completed
RIDE00033999,DRV000992,PAS003768,2026-04-30 19:43:00,2026-04-30 19:54:00,37.771518,-122.428552,37.767277,-122.431545,6.75,0.0,1.0,completed
RIDE00034000,DRV001870,PAS001468,2026-04-30 12:35:00,2026-04-30 12:42:00,37.778756,-122.396886,37.763826,-122.42601,9.94,0.0,1.0,completed
RIDE00034001,DRV000135,PAS004317,2026-04-30 09:30:00,2026-04-30 09:41:00,37.76302,-122.456675,37.755642,-122.44221,8.45,0.0,1.0,completed
RIDE00034002,DRV001731,PAS000219,2026-04-30 06:05:00,2026-04-30 07:27:00,37.395126,-122.071815,37.801512,-122.393053,-161.35,0.0,1.34,completed
RIDE00034003,DRV001732,PAS001414,2026-04-30 16:35:00,2026-04-30 16:51:00,37.822341,-122.259671,37.795864,-122.423386,32.99,0.0,1.0,completed
RIDE00034004,DRV001871,PAS003197,2026-04-30 09:43:00,2026-04-30 10:39:00,37.797509,-122.264963,37.451337,-122.154983,88.76,0.0,1.0,completed
RIDE00034005,DRV000353,PAS003578,2026-04-30 09:55:00,2026-04-30 10:05:00,37.784658,-122.450513,37.758043,-122.446425,10.72,0.0,1.0,completed
RIDE00034006,DRV001181,PAS001948,2026-04-30 17:06:00,2026-04-30 18:22:00,37.453715,-122.157471,37.769896,-122.399082,231.38,0.0,2.38,completed
RIDE00034007,DRV001062,PAS004949,2026-04-30 13:42:00,2026-04-30 13:53:00,37.781175,-122.404933,37.781518,-122.423586,8.67,0.0,1.0,completed
RIDE00034008,DRV001991,PAS000570,2026-04-30 12:40:00,2026-04-30 12:49:00,37.766877,-122.459174,37.785311,-122.432773,10.62,2.0,1.0,completed
RIDE00034009,DRV001669,PAS003614,2026-04-30 13:28:00,2026-04-30 13:33:00,37.783532,-122.45083,37.812991,-122.41863,11.57,0.0,1.0,completed
RIDE00034010,DRV000431,PAS003112,2026-04-30 03:17:00,2026-04-30 03:43:00,37.788841,-122.258737,37.796194,-122.408383,33.36,0.0,1.0,completed
RIDE00034011,DRV000455,PAS003876,2026-04-30 18:50:00,,37.814085,-122.42366,,,0.0,0.0,1.0,cancelled
RIDE00034012,DRV001590,PAS003295,2026-04-30 08:09:00,,37.793595,-122.429545,,,0.0,0.0,1.75,cancelled
RIDE00034013,DRV001105,PAS002082,2026-04-30 22:04:00,2026-04-30 22:12:00,37.795072,-122.397961,37.810363,-122.403044,7.98,0.0,1.0,completed
RIDE00034014,DRV001709,PAS003314,2026-04-30 06:25:00,2026-04-30 06:30:00,37.456576,-122.139125,37.439993,-122.138179,7.23,0.0,1.0,completed
RIDE00034015,DRV000430,PAS003313,2026-04-30 08:34:00,2026-04-30 10:10:00,37.430357,-122.128334,37.742084,-122.417854,106.62,26.0,1.0,completed
RIDE00034016,DRV001221,PAS002103,2026-04-30 18:48:00,2026-04-30 18:53:00,37.784928,-122.444664,37.80012,-122.41685,15.18,0.0,1.65,completed
RIDE00034017,DRV000347,PAS000494,2026-04-30 10:43:00,2026-04-30 10:48:00,37.80924,-122.264051,37.791268,-122.280495,8.32,0.0,1.0,completed
RIDE00034018,DRV001471,PAS000171,2026-04-30 20:01:00,2026-04-30 21:10:00,37.777609,-122.414461,37.432501,-122.125339,-103.8,0.0,1.0,completed
RIDE00034019,DRV001704,PAS000426,2026-04-30 19:35:00,2026-04-30 19:59:00,37.820711,-122.254131,37.803925,-122.398672,45.99,8.0,1.43,completed
RIDE00034020,DRV000592,PAS002161,2026-04-30 11:11:00,2026-04-30 11:16:00,37.820028,-122.406926,37.793127,-122.421795,13.89,0.0,1.43,completed
RIDE00034021,DRV000452,PAS003043,2026-04-30 01:52:00,2026-04-30 03:17:00,37.876508,-122.290737,37.451172,-122.146248,113.71,21.0,1.0,completed
RIDE00034022,DRV001555,PAS003403,2026-04-30 03:09:00,2026-04-30 05:01:00,37.348567,-121.884562,37.790581,-122.407395,154.0,31.0,1.0,completed
RIDE00034023,DRV001494,PAS002151,2026-04-30 10:57:00,2026-04-30 11:21:00,37.797067,-122.270426,37.805118,-122.421445,32.97,0.0,1.0,completed
RIDE00034024,DRV000953,PAS003802,2026-04-30 08:50:00,2026-04-30 10:50:00,37.329309,-121.871563,37.810067,-122.440496,166.76,36.0,1.0,completed
RIDE00034025,DRV000404,PAS003838,2026-04-30 16:37:00,2026-04-30 17:26:00,37.77824,-122.393085,37.449117,-122.157644,108.97,0.0,1.2,completed
RIDE00034026,DRV000074,PAS000281,2026-04-30 09:07:00,2026-04-30 09:19:00,17.344464897106306,-122.282829,37.795669,-122.270421,9.01,2.0,1.0,completed
RIDE00034027,DRV000874,PAS001393,2026-04-30 16:48:00,2026-04-30 17:00:00,37.778269,-122.391828,37.746191,-122.446043,16.52,0.0,1.0,completed
RIDE00034028,DRV000876,PAS002568,2026-04-30 21:39:00,2026-04-30 22:40:00,37.778322,-122.438426,37.403052,-122.100186,110.54,25.0,1.0,completed
RIDE00034029,DRV001633,PAS004276,2026-04-30 05:53:00,2026-04-30 06:55:00,37.771605,-122.439262,37.431694,-122.129013,102.73,19.0,1.0,completed
RIDE00034030,DRV001904,PAS000858,2026-04-30 19:55:00,2026-04-30 20:01:00,37.771664,-122.42091,37.758856,-122.424991,6.87,0.0,1.0,completed
RIDE00034031,DRV000710,PAS001787,2026-04-30 15:15:00,2026-04-30 15:21:00,37.809171,-122.410562,37.815503,-122.406892,5.66,1.0,1.0,completed
RIDE00034032,DRV001237,PAS003677,2026-04-30 17:38:00,2026-04-30 17:48:00,37.779075,-122.434134,37.803639,-122.410758,11.48,2.0,1.0,completed
RIDE00034033,DRV000347,PAS004105,2026-04-30 06:28:00,2026-04-30 07:44:00,37.771977,-122.425112,37.392776,-122.085075,115.82,0.0,1.0,completed
RIDE00034034,DRV000156,PAS001054,2026-04-30 16:49:00,2026-04-30 16:58:00,37.79023,-122.419594,37.819372,-122.426274,10.96,0.0,1.0,completed
RIDE00034035,DRV001995,PAS004423,2026-04-30 10:03:00,2026-04-30 10:08:00,37.784284,-122.398074,37.805293,-122.409988,8.48,0.0,1.0,completed
RIDE00034036,DRV001991,PAS000105,2026-04-30 06:14:00,2026-04-30 06:21:00,37.76625,-122.42408,37.774887,-122.432585,6.73,0.0,1.0,completed
RIDE00034037,DRV001552,PAS003838,2026-04-30 18:08:00,2026-04-30 18:13:00,37.772418,-122.43862,37.783295,-122.400986,10.16,2.0,1.0,completed
RIDE00034038,DRV001223,PAS002312,2026-04-30 19:41:00,2026-04-30 21:41:00,37.801383,-122.443509,37.449313,-122.148968,120.68,17.0,1.0,completed
RIDE00034039,DRV000879,PAS004494,2026-04-30 07:35:00,2026-04-30 07:45:00,37.787138,-122.435551,37.749806,-122.443936,24.21,5.0,1.88,completed
RIDE00034040,DRV000524,PAS001204,2026-04-30 09:12:00,2026-04-30 10:19:00,37.450467,-122.159396,37.745807,-122.412659,92.08,0.0,1.0,completed
RIDE00034041,DRV000222,PAS002366,2026-04-30 17:35:00,2026-04-30 17:40:00,37.776665,-122.402796,37.796792,-122.390606,18.1,0.0,2.17,completed
RIDE00034042,DRV000915,PAS000394,2026-04-30 22:49:00,2026-04-30 22:59:00,37.777598,-122.405261,37.782798,-122.426398,8.9,0.0,1.0,completed
RIDE00034043,DRV000692,PAS001873,2026-04-30 09:53:00,2026-04-30 11:05:00,37.38931,-122.09864,37.793232,-122.417488,116.81,16.0,1.0,completed
RIDE00034044,DRV001700,PAS000453,2026-04-30 16:53:00,2026-04-30 16:59:00,37.802134,-122.446478,37.784429,-122.445271,7.75,1.0,1.0,completed
RIDE00034045,DRV001549,PAS003653,2026-04-30 13:09:00,2026-04-30 14:15:00,37.773634,-122.430022,37.395946,-122.093044,112.31,13.0,1.0,completed
RIDE00034046,DRV000156,PAS001693,2026-04-30 21:04:00,2026-04-30 21:09:00,37.765573,-122.421904,37.778984,-122.419571,6.63,1.0,1.0,completed
RIDE00034047,DRV001038,PAS000065,2026-04-30 16:54:00,2026-04-30 16:59:00,37.377624,-122.077561,37.389204,-122.101083,8.28,0.0,1.0,completed
RIDE00034048,DRV001984,PAS003767,2026-04-30 13:21:00,2026-04-30 14:18:00,37.426087,-122.137142,37.763787,-122.412393,97.83,0.0,1.0,completed
RIDE00034049,DRV001009,PAS001631,2026-04-30 18:35:00,2026-04-30 18:40:00,37.779646,-122.385366,37.784901,-122.390135,5.26,0.0,1.0,completed
RIDE00034050,DRV000291,PAS002944,2026-04-30 10:10:00,2026-04-30 10:33:00,37.793252,-122.420062,37.872264,-122.278197,36.08,0.0,1.0,completed
RIDE00034051,DRV001873,PAS000725,2026-04-30 05:18:00,2026-04-30 05:30:00,37.759298,-122.421677,37.785636,-122.428585,11.33,0.0,1.0,completed
RIDE00034052,DRV000922,PAS001001,2026-04-30 10:33:00,2026-04-30 12:00:00,37.777864,-122.407931,37.341322,-121.896707,144.51,28.0,1.0,completed
RIDE00034053,DRV001929,PAS004523,2026-04-30 10:49:00,2026-04-30 10:55:00,37.816675,-122.400759,37.799025,-122.418238,8.66,0.0,1.0,completed
RIDE00034054,DRV000474,PAS003001,2026-04-30 04:07:00,2026-04-30 05:30:00,37.445592,-122.137179,37.875311,-122.286655,114.13,26.0,1.0,completed
RIDE00034055,DRV000153,PAS004039,2026-04-30 18:34:00,2026-04-30 18:39:00,37.446715,-122.151102,37.436755,-122.13036,7.75,0.0,1.0,completed
RIDE00034056,DRV001645,PAS001421,2026-04-30 08:26:00,2026-04-30 09:02:00,37.86819,-122.270388,37.797133,-122.408059,49.38,0.0,1.28,completed
RIDE00034057,DRV001499,PAS004891,2026-04-30 21:49:00,2026-04-30 22:02:00,37.818373,-122.280639,37.777735,-122.400464,26.45,4.0,1.0,completed
RIDE00034058,DRV000826,PAS003454,2026-04-30 07:04:00,2026-04-30 09:04:00,37.789323,-122.416787,37.349352,-121.886778,156.87,29.0,1.0,completed
RIDE00034059,DRV000977,PAS000463,2026-04-30 17:01:00,2026-04-30 19:01:00,37.373979,-122.08936,37.778165,-122.382093,129.19,25.0,1.0,completed
RIDE00034060,DRV000190,PAS004263,2026-04-30 22:47:00,2026-04-30 22:58:00,37.800909,-122.393651,37.805789,-122.429197,11.35,0.0,1.0,completed
RIDE00034061,DRV001015,PAS004099,2026-04-30 19:21:00,2026-04-30 19:29:00,37.771308,-122.393889,37.783304,-122.384944,15.68,2.0,2.06,completed
RIDE00034062,DRV000525,PAS003965,2026-04-30 13:35:00,2026-04-30 13:42:00,37.77027,-122.42191,37.795683,-122.426864,9.6,0.0,1.0,completed
RIDE00034063,DRV000680,PAS004509,2026-04-30 18:50:00,2026-04-30 19:27:00,37.85513,-122.259763,37.76989,-122.421877,43.54,8.0,1.0,completed
RIDE00034064,DRV001022,PAS002304,2026-04-30 07:31:00,2026-04-30 07:40:00,37.751332,-122.430318,37.781555,-122.40327,12.4,0.0,1.0,completed
RIDE00034065,DRV000698,PAS003017,2026-04-30 10:10:00,2026-04-30 11:15:00,37.430526,-122.148992,37.808119,-122.390921,104.4,26.0,1.0,completed
RIDE00034066,DRV000250,PAS002721,2026-04-30 08:58:00,2026-04-30 09:08:00,37.372949,-122.07134,37.382977,-122.091328,14.19,0.0,1.55,completed
RIDE00034067,DRV000364,PAS003736,2026-04-30 17:07:00,2026-04-30 19:07:00,37.458076,-122.154204,37.77994,-122.451896,301.97,49.0,2.6,completed
RIDE00034068,DRV001301,PAS002474,2026-04-30 09:01:00,2026-04-30 09:06:00,37.344666,-121.899664,37.32797,-121.886818,7.81,0.0,1.0,completed
RIDE00034069,DRV001512,PAS002291,2026-04-30 20:11:00,2026-04-30 20:19:00,37.778375,-122.384874,37.794996,-122.432368,12.89,0.0,1.0,completed
RIDE00034070,DRV001428,PAS001981,2026-04-30 13:47:00,2026-04-30 14:05:00,37.856099,-122.272554,37.79234,-122.449413,37.78,0.0,1.0,completed
RIDE00034071,DRV000445,PAS001245,2026-04-30 06:57:00,2026-04-30 07:08:00,37.773863,-122.438397,37.788692,-122.447923,9.04,0.0,1.0,completed
RIDE00034072,DRV000521,PAS002179,2026-04-30 07:56:00,2026-04-30 08:01:00,90.54219956096009,-122.442673,37.805194,-122.439973,8.18,0.0,1.0,completed
RIDE00034073,DRV000494,PAS001034,2026-04-30 09:01:00,2026-04-30 09:12:00,37.756418,-122.410376,37.803893,-122.395594,15.31,3.0,1.0,completed
RIDE00034074,DRV000372,PAS001776,2026-04-30 11:06:00,2026-04-30 12:26:00,37.433194,-122.144815,37.857123,-122.257966,110.81,18.0,1.0,completed
RIDE00034075,DRV000875,PAS001262,2026-04-30 14:06:00,2026-04-30 15:46:00,37.333686,-121.873157,37.784323,-122.381917,150.18,0.0,1.0,completed
RIDE00034076,DRV000985,PAS002943,2026-04-30 07:21:00,,37.796423,-122.441461,,,0.0,0.0,1.0,in_progress
RIDE00034077,DRV000156,PAS002220,2026-04-30 09:16:00,2026-04-30 10:44:00,37.797635,-122.417713,37.353236,-121.877255,149.01,0.0,1.0,completed
RIDE00034078,DRV001265,PAS001237,2026-04-30 19:21:00,2026-04-30 19:26:00,37.883513,-122.283604,37.882811,-122.290667,5.09,0.0,1.0,completed
RIDE00034079,DRV001139,PAS002137,2026-04-30 19:08:00,2026-04-30 21:08:00,37.801211,-122.382557,37.395572,-122.094549,129.07,23.0,1.0,completed
RIDE00034080,DRV001642,PAS000778,2026-04-30 21:18:00,2026-04-30 22:23:00,37.371453,-122.090671,37.775316,-122.427428,138.28,16.0,1.19,completed
RIDE00034081,DRV000977,PAS003480,2026-04-30 18:28:00,2026-04-30 18:33:00,37.797834,-122.427202,37.777344,-122.445851,8.91,0.0,1.0,completed
RIDE00034082,DRV000274,PAS001277,2026-04-30 17:55:00,2026-04-30 18:01:00,37.776968,-122.429341,37.790095,-122.424787,6.95,0.0,1.0,completed
RIDE00034083,DRV001437,PAS000444,2026-04-30 19:41:00,2026-04-30 19:48:00,37.770723,-122.406876,37.798286,-122.40254,10.0,0.0,1.0,completed
RIDE00034084,DRV000185,PAS001787,2026-04-30 07:45:00,2026-04-30 09:45:00,37.457548,-122.128395,37.811118,-122.400711,119.09,0.0,1.0,completed
RIDE00034085,DRV000299,PAS004203,2026-04-30 19:32:00,2026-04-30 20:07:00,37.877996,-122.281795,37.796928,-122.443937,42.49,0.0,1.0,completed
RIDE00034086,DRV000489,PAS000770,2026-04-30 17:51:00,2026-04-30 18:03:00,37.77197,-122.429391,37.747504,-122.419477,11.1,0.0,1.0,completed
RIDE00034087,DRV001238,PAS001180,2026-04-30 08:26:00,2026-04-30 08:52:00,37.775389,-122.416969,37.805884,-122.259206,35.28,0.0,1.0,completed
RIDE00034088,DRV000401,PAS002329,2026-04-30 14:30:00,2026-04-30 14:37:00,37.822089,-122.287643,37.792536,-122.264608,11.35,2.0,1.0,completed
RIDE00034089,DRV000305,PAS004981,2026-04-30 13:48:00,2026-04-30 14:08:00,37.784399,-122.414804,37.812031,-122.262349,32.55,5.0,1.0,completed
RIDE00034090,DRV001546,PAS003758,2026-04-30 17:30:00,2026-04-30 17:38:00,37.769993,-122.419755,37.767065,-122.424687,5.85,0.0,1.0,completed
RIDE00034091,DRV001093,PAS003751,2026-04-30 20:21:00,2026-04-30 20:44:00,37.796026,-122.280507,37.775459,-122.398147,27.93,0.0,1.0,completed
RIDE00034092,DRV000749,PAS002352,2026-04-30 07:52:00,2026-04-30 08:05:00,37.795759,-122.436371,37.773451,-122.418746,19.12,0.0,1.66,completed
RIDE00034093,DRV000534,PAS001938,2026-04-30 12:26:00,2026-04-30 12:31:00,37.782074,-122.433266,37.770234,-122.432284,6.31,0.0,1.0,completed
RIDE00034094,DRV001778,PAS001545,2026-04-30 17:10:00,2026-04-30 17:16:00,37.439594,-122.144277,37.458019,-122.138958,14.28,0.0,1.79,completed
RIDE00034095,DRV001055,PAS003332,2026-04-30 21:53:00,2026-04-30 23:00:00,37.454985,-122.139492,37.802768,-122.426644,103.46,24.0,1.0,completed
RIDE00034096,DRV001092,PAS003642,2026-04-30 18:56:00,2026-04-30 20:36:00,37.451981,-122.142691,37.757462,-122.43288,106.9,0.0,1.0,completed
RIDE00034097,DRV000274,PAS002531,2026-04-30 08:14:00,2026-04-30 08:26:00,37.790568,-122.409007,37.790911,-122.425737,8.67,0.0,1.0,completed
RIDE00034098,DRV000442,PAS001706,2026-04-30 14:56:00,2026-04-30 15:01:00,37.373183,-122.089972,37.401694,-122.099211,9.73,0.0,1.0,completed
RIDE00034099,DRV000414,PAS000491,2026-04-30 14:24:00,2026-04-30 14:35:00,37.77283,-122.401617,37.777685,-122.463184,15.32,3.0,1.0,completed
RIDE00034100,DRV001190,PAS003455,2026-04-30 12:57:00,2026-04-30 13:18:00,37.757772,-122.417863,37.789659,-122.261388,33.65,4.0,1.0,completed
RIDE00034101,DRV000615,PAS004483,2026-04-30 18:33:00,2026-04-30 20:11:00,37.820379,-122.413405,37.433192,-122.13066,237.87,40.0,2.0,completed
RIDE00034102,DRV001367,PAS001976,2026-04-30 15:41:00,2026-04-30 17:20:00,37.34823,-121.895272,37.803345,-122.403502,150.46,19.0,1.0,completed
RIDE00034103,DRV000052,PAS000580,2026-04-30 15:56:00,2026-04-30 17:20:00,37.373391,-122.06921,37.815748,-122.418187,129.21,0.0,1.0,completed
RIDE00034104,DRV000244,PAS001288,2026-04-30 11:30:00,2026-04-30 11:40:00,37.795636,-122.437015,37.768411,-122.446339,10.99,0.0,1.0,completed
RIDE00034105,DRV000915,PAS001927,2026-04-30 13:27:00,2026-04-30 13:37:00,37.779303,-122.413147,37.809817,-122.399517,11.8,0.0,1.0,completed
RIDE00034106,DRV001678,PAS001000,2026-04-30 19:29:00,2026-04-30 19:40:00,37.766348,-122.442844,37.761476,-122.449733,7.22,0.0,1.0,completed
RIDE00034107,DRV000455,PAS000575,2026-04-30 09:35:00,2026-04-30 09:53:00,37.751709,-122.443003,37.818374,-122.421436,21.29,0.0,1.0,completed
RIDE00034108,DRV001412,PAS001881,2026-04-30 04:38:00,2026-04-30 04:45:00,37.786861,-122.408844,37.779766,-122.45953,12.52,0.0,1.0,completed
RIDE00034109,DRV000049,PAS000492,2026-04-30 17:48:00,2026-04-30 17:59:00,37.762928,-122.42542,37.772634,-122.449931,17.92,0.0,1.79,completed
RIDE00034110,DRV000525,PAS004267,2026-04-30 10:09:00,2026-04-30 10:20:00,37.818276,-122.421706,37.749731,-122.431836,19.23,0.0,1.0,completed
RIDE00034111,DRV000108,PAS004250,2026-04-30 11:27:00,,37.859202,-122.255827,,,0.0,0.0,1.0,cancelled
RIDE00034112,DRV001139,PAS001585,2026-04-30 11:32:00,2026-04-30 12:39:00,37.777094,-122.412364,37.396974,-122.093213,111.44,21.0,1.0,completed
RIDE00034113,DRV001838,PAS002219,2026-04-30 06:04:00,,37.754068,-122.40852,,,0.0,0.0,1.0,cancelled
RIDE00034114,DRV001945,PAS001415,2026-04-30 11:26:00,2026-04-30 11:32:00,37.79736,-122.435049,37.797294,-122.425017,5.84,1.0,1.0,completed
RIDE00034115,DRV001642,PAS000742,2026-04-30 16:25:00,2026-04-30 16:38:00,37.818994,-122.287743,37.79341,-122.435745,29.69,0.0,1.0,completed
RIDE00034116,DRV000860,PAS001973,2026-04-30 19:21:00,2026-04-30 19:27:00,37.807337,-122.453054,37.790962,-122.43731,8.3,0.0,1.0,completed
RIDE00034117,DRV001367,PAS001912,2026-04-30 15:18:00,,37.803458,-122.389885,,,0.0,0.0,1.0,cancelled
RIDE00034118,DRV000721,PAS000560,2026-04-30 17:26:00,2026-04-30 17:37:00,37.807026,-122.441961,37.80535,-122.400113,32.69,0.0,2.67,completed
RIDE00034119,DRV000129,PAS003396,2026-04-30 19:40:00,2026-04-30 19:52:00,37.762496,-122.426259,37.76765,-122.435967,18.56,0.0,2.35,completed
RIDE00034120,DRV001222,PAS003927,2026-04-30 07:37:00,2026-04-30 07:45:00,37.801134,-122.409869,37.767689,-122.426748,11.91,2.0,1.0,completed
RIDE00034121,DRV000079,PAS003089,2026-04-30 15:34:00,,37.881218,-122.290284,,,0.0,0.0,1.0,cancelled
RIDE00034122,DRV001877,PAS000854,2026-04-30 12:28:00,2026-04-30 12:33:00,37.771296,-122.416331,37.775164,-122.395818,7.24,1.0,1.0,completed
RIDE00034123,DRV001101,PAS001349,2026-04-30 20:21:00,2026-04-30 21:24:00,37.380339,-122.09435,37.817791,-122.28803,129.47,30.0,1.16,completed
RIDE00034124,DRV000324,PAS002998,2026-04-30 21:43:00,2026-04-30 21:48:00,37.768792,-122.42061,37.743487,-122.419367,8.92,0.0,1.0,completed
RIDE00034125,DRV001927,PAS004703,2026-04-30 14:57:00,2026-04-30 15:02:00,37.789226,-122.263103,37.804549,-122.269185,7.13,0.0,1.0,completed
RIDE00034126,DRV001866,PAS004156,2026-04-30 18:53:00,2026-04-30 18:58:00,37.802381,-122.257919,37.796599,-122.267076,15.43,0.0,2.66,completed
RIDE00034127,DRV001969,PAS000411,2026-04-30 21:40:00,2026-04-30 21:45:00,37.80059,-122.420236,37.775566,-122.439377,9.69,2.0,1.0,completed
RIDE00034128,DRV000206,PAS000032,2026-04-30 13:50:00,2026-04-30 14:02:00,37.777649,-122.426384,37.78923,-122.421683,8.47,2.0,1.0,completed
RIDE00034129,DRV000535,PAS002698,2026-04-30 17:34:00,2026-04-30 17:43:00,37.868047,-122.266099,37.869103,-122.280685,7.45,1.0,1.0,completed
